Features,Strength
"(1, 3, 5, 7, 8)",0.0005817926954478026
"(1, 2, 3, 4, 5)",0.0005793983465991915
"(2, 4, 5, 7, 8, 9, 10)",0.000570384319871664
"(2, 3, 5, 6, 8, 9, 10)",0.0005610451102272439
"(1, 2, 4, 6)",0.0005577904943530062
"(4, 7, 8, 10)",0.0005548918154090643
"(1, 2, 3, 4, 5, 7)",0.0005531324073682593
"(1, 2, 3, 4, 5, 9)",0.0005463262088610976
"(1, 5, 6, 7, 8)",0.0005314728245152998
"(4, 7, 8, 9, 10)",0.0005274556577231186
"(1, 5, 7, 8, 9)",0.000520158652216196
"(2, 3, 5, 6, 8)",0.0005006452091038227
"(1, 2, 10)",0.0004992149304598569
"(1, 2, 3, 6, 7, 8)",0.0004870820324886425
"(5, 6, 7, 8, 9, 10)",0.00045465766452252866
"(1, 2, 4, 7, 10)",0.00045148775825981787
"(1, 4, 5, 7, 9, 10)",0.0004493883345291783
"(1, 2, 3, 4, 10)",0.0004455727990716696
"(1, 2, 7, 9)",0.0004425297025659399
"(3, 5, 7, 8, 10)",0.00042768842540681363
"(1, 3, 4, 5, 7, 8, 9, 10)",0.0004276266787277477
"(1, 2, 4, 5, 7, 9)",0.0004251126665639329
"(3, 4, 5, 7, 9, 10)",0.0004225228913178017
"(1, 2, 3, 4, 5, 7, 8)",0.000419310680037152
"(2, 4, 5, 9)",0.0004173497669398785
"(1, 2, 3, 4, 5, 6, 7, 9)",0.00041356542611124065
"(1, 2, 3, 4, 6)",0.0003984229945018606
"(1, 4, 5, 6, 8)",0.0003892398701282218
"(1, 2, 5, 7, 10)",0.0003877788549312325
"(2, 3, 4, 5, 7, 8, 9, 10)",0.00036821851972499065
"(1, 2, 8)",0.00036340495571908764
"(1, 3, 4, 5, 8)",0.0003628013888373971
"(1, 2, 9, 10)",0.0003515714546665549
"(1, 2, 3, 4, 7, 8, 10)",0.00035105149727519163
"(3, 4, 5, 6, 8, 9)",0.00034971737186424435
"(1, 5, 6, 7, 8, 9)",0.00034735279623419044
"(4, 5, 6, 8, 9, 10)",0.00033832530025392773
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",0.0003253952386853152
"(2, 4, 5, 8, 10)",0.00032367997337266134
"(1, 2, 3, 5, 9, 10)",0.0003083032788751531
"(4, 6, 7, 8, 9)",0.0003079306799918413
"(1, 3, 4, 5, 7, 9, 10)",0.0003067158395438326
"(2, 4, 5, 7, 8, 10)",0.00030587096698803573
"(1, 2, 3, 4, 5, 6, 8)",0.00029190291866171557
"(1, 3, 5, 6, 7, 8, 9)",0.0002883754437789321
"(3, 4, 5, 6, 7, 9)",0.0002882413566112518
"(2, 3, 4, 5, 6, 8)",0.000286480621436295
"(1, 4, 5, 7, 8, 10)",0.00028008578810840846
"(1, 2, 3, 6, 7, 8, 10)",0.00027999913163832693
"(1, 5, 6, 7, 8, 10)",0.00027899781707674265
"(2, 5, 7, 8, 9, 10)",0.0002778237685586968
"(1, 2, 5, 9, 10)",0.00027054359670728443
"(1, 2, 4, 5, 8, 9)",0.0002673286478979851
"(2, 5, 6, 8, 9, 10)",0.0002661747159436345
"(1, 4, 5, 6, 8, 9, 10)",0.00026394120650391993
"(1, 2, 3, 4, 5, 7, 9, 10)",0.00026173745282119894
"(1, 2, 3, 4, 5, 7, 8, 10)",0.00025780245405340496
"(3, 4, 5, 8, 9, 10)",0.0002577146515250206
"(3, 4, 5, 6, 7, 9, 10)",0.0002556124061832109
"(2, 3, 6, 10)",0.0002546278992706885
"(1, 2, 5, 6, 8, 9, 10)",0.00024098996073209945
"(1, 3, 4, 7, 8, 10)",0.00023157636169344187
"(1, 3, 4, 6)",0.00023067884612828493
"(1, 4, 6, 8, 9)",0.00022898544557571344
"(2, 3, 4, 6, 10)",0.0002273089100143011
"(1, 2, 5, 6, 9, 10)",0.0002249722601851778
"(1, 2, 4, 7, 8)",0.00022119188215583563
"(3, 5, 6, 7, 8, 9)",0.00021750598680227994
"(1, 3, 5, 6, 7, 8, 10)",0.00021367941517512593
"(2, 3, 4, 5, 6, 7, 8, 9, 10)",0.00021027989901207194
"(1, 2, 5, 7, 9, 10)",0.00020836577750742434
"(1, 2, 4, 7, 9, 10)",0.0002041809959339621
"(1, 2, 3, 4, 8)",0.00020234212279620717
"(2, 3, 4, 6, 9, 10)",0.00020077861845526745
"(2, 3, 4, 5, 6, 7, 8)",0.00019969528203099218
"(1, 3, 4, 6, 9)",0.00019870926626026631
"(1, 2, 4, 5, 6)",0.00019760413908898045
"(1, 2, 4, 6, 8, 9)",0.0001959227956839231
"(1, 4, 7, 8, 9)",0.0001956324791535735
"(2, 3, 4, 5, 7, 8, 9)",0.00018977291183546184
"(1, 2, 3, 4, 5, 8, 10)",0.00018955798004794663
"(1, 2, 5, 6, 7, 9, 10)",0.00017565474845468998
"(1, 3, 4, 5, 6, 7, 8)",0.00017330879786730006
"(2, 3, 4, 8, 9, 10)",0.00017196026165038346
"(1, 2, 3, 4, 6, 7, 9, 10)",0.00016328152912964145
"(3, 4, 6, 7, 8, 10)",0.00016287114704027772
"(1, 2, 3, 4, 5, 6, 7, 8, 10)",0.0001621688648069323
"(1, 3, 4, 5, 6, 8, 9, 10)",0.0001588200968413787
"(1, 2, 3, 4, 5, 10)",0.0001580601092427969
"(1, 2, 7, 8, 9)",0.00015675643226131797
"(1, 2, 4, 7, 8, 10)",0.00015599677335698545
"(1, 2, 3, 7, 9)",0.00015464683528989553
"(1, 2, 3, 5, 8, 9, 10)",0.00015254671452566982
"(1, 2, 3, 4, 5, 6, 8, 9)",0.0001517837290529609
"(1, 4, 6, 10)",0.0001489036250859499
"(1, 2, 4, 5, 7, 8, 9)",0.0001467575319122256
"(2, 5, 6, 7, 8, 9, 10)",0.00014670226955786346
"(1, 2, 6, 8, 9)",0.0001461413339744852
"(1, 2, 3, 4, 5, 7, 8, 9)",0.00014454912902870588
"(1, 2, 3, 4, 6, 7, 8)",0.00013926076935711045
"(2, 3, 4, 5, 6, 9, 10)",0.00013594310730695723
"(1, 2, 3, 4, 6, 10)",0.00013392930138707017
"(1, 3, 4, 7, 8, 9, 10)",0.0001330688712253202
"(1, 2, 3, 4, 5, 6, 7, 8, 9)",0.000128179017688473
"(1, 2, 3, 4, 5, 6, 7, 8)",0.00012412973710590973
"(1, 4, 5, 6, 7, 8, 10)",0.00012220394564792513
"(1, 2, 4, 5, 7, 8, 10)",0.00011338251643009515
"(1, 2, 3, 5, 6, 7, 8, 10)",0.00010365828639046992
"(2, 4, 5, 6, 7, 8, 10)",0.00010142037645117105
"(1, 2, 4, 5, 6, 10)",9.997231520628703e-05
"(1, 2, 3, 5, 6, 7, 8, 9, 10)",9.536923326183841e-05
"(1, 2, 4, 5, 7, 8, 9, 10)",9.467271156736547e-05
"(1, 2, 3, 4, 5, 6, 7, 9, 10)",9.186361665042449e-05
"(1, 2, 3, 5, 6, 8, 9, 10)",9.063426514667415e-05
"(1, 2, 3, 4, 6, 8, 10)",8.912692196645366e-05
"(1, 2, 3, 7, 10)",8.775570895522833e-05
"(2, 3, 4, 5, 8, 9, 10)",7.779507432207222e-05
"(2, 3, 5, 6, 7, 8, 9)",7.692505023451746e-05
"(1, 2, 3, 4, 6, 7, 8, 10)",7.109768339536558e-05
"(2, 4, 5, 6, 7, 8, 9, 10)",6.920690648380634e-05
"(1, 2, 4, 6, 7, 8, 10)",6.801974377594888e-05
"(1, 2, 4, 5, 6, 9, 10)",6.499091396350144e-05
"(1, 3, 4, 5, 6, 10)",6.00922212545398e-05
"(1, 3, 4, 5, 6, 9, 10)",5.271772970794337e-05
"(1, 2, 4, 6, 7, 9)",5.1508843900105126e-05
"(1, 3, 4, 5, 7, 8, 10)",4.08810970839113e-05
"(1, 2, 3, 4, 6, 9, 10)",3.808328467584943e-05
"(3, 4, 5, 6, 7, 8, 10)",3.584216465512138e-05
"(2, 3, 4, 5, 6, 7, 8, 9)",3.563314212534209e-05
"(1, 2, 3, 4, 7, 8, 9, 10)",3.371131029161607e-05
"(1, 2, 3, 7, 8, 10)",3.2766751249408653e-05
"(1, 2, 3, 4, 5, 8, 9, 10)",2.8707840832409085e-05
"(1, 3, 4, 5, 6, 7, 8, 10)",2.535765916113148e-05
"(1, 3, 4, 5, 8, 9)",2.4407359887845814e-05
"(3, 4, 5, 6, 7, 8, 9, 10)",2.309958899844309e-05
"(1, 2, 4, 7, 8, 9)",1.6046888777054847e-05
"(1, 2, 4, 5, 6, 7, 9, 10)",1.5249594572016309e-05
"(2, 3, 5, 6, 7, 8, 9, 10)",1.4860928058624267e-05
"(1, 2, 3, 4, 5, 6, 8, 10)",7.289795556015686e-06
"(1, 2, 3, 5, 7, 8, 10)",7.24199708243218e-06
