Features,Strength
"(3, 4, 5, 8)",0.0017948787193745376
"(4, 7, 8, 9)",0.001773787569261254
"(1, 2, 4, 5)",0.0017059164063539356
"(1, 2, 5)",0.001689990195700375
"(4, 8, 10)",0.0015915082767704446
"(3, 4, 6, 7, 10)",0.0015790678095072507
"(4, 6, 7, 8)",0.001541220769287309
"(4, 5, 6, 7, 8)",0.0014207596716032441
"(1, 2, 9)",0.001352725573824837
"(1, 3, 5, 7, 10)",0.0012939052656292915
"(4, 5, 6)",0.0012809831649065017
"(1, 3, 5, 7, 8)",0.001279149670155658
"(1, 2, 3, 5, 7, 8)",0.0012148964335210622
"(1, 2, 7)",0.0011766892857954174
"(1, 3, 4, 6)",0.0011733427876623925
"(3, 4, 7, 10)",0.0011679132469043277
"(3, 5, 8, 9, 10)",0.0011340228142216803
"(2, 3, 4, 5, 8)",0.0010958000086263584
"(1, 2, 4, 5, 7, 8)",0.0010479290038397067
"(2, 4, 5, 7, 8, 9)",0.0010230070911347866
"(1, 4, 7, 9)",0.0009541029110596398
"(1, 2, 4, 5, 6, 7, 8)",0.0009309601970043785
"(1, 4, 7, 8, 9)",0.0009302810533037902
"(1, 3, 4, 5, 8)",0.000920142512768507
"(1, 2, 3, 10)",0.0008936570164223667
"(2, 3, 4, 5, 7)",0.0008677295874804259
"(1, 2, 4, 9)",0.0008594157872721553
"(1, 3, 4, 5, 6)",0.0008555683307349682
"(2, 3, 4, 5, 7, 9)",0.0008500410243871418
"(1, 4, 7, 9, 10)",0.0008382300846278667
"(2, 3, 5, 7, 8, 10)",0.0008301241439767181
"(1, 3, 4, 5, 6, 7, 8)",0.0008107019166846988
"(4, 6, 7, 8, 10)",0.0008034445345432543
"(4, 5, 7, 8, 10)",0.0007912258617579937
"(1, 2, 3, 4, 5, 6, 7, 8)",0.0007895782727312598
"(1, 2, 4, 5, 7, 9)",0.0007628541439788986
"(1, 4, 8)",0.0007566885557025671
"(1, 2, 4, 5, 7)",0.0007427088916301727
"(4, 5, 6, 7, 8, 10)",0.0007381647825241089
"(3, 4, 5, 7, 9, 10)",0.0007310537155717611
"(2, 5, 6, 7, 8)",0.0007303132209926843
"(1, 2, 3, 5, 7, 8, 10)",0.0007298727847232422
"(2, 3, 4, 5, 7, 10)",0.000728528463518378
"(4, 5, 6, 7, 8, 9, 10)",0.0007241536397490181
"(2, 4, 5, 7, 8, 9, 10)",0.0007222284097237316
"(2, 4, 5, 6, 7, 8)",0.0007023437094209644
"(1, 2, 9, 10)",0.0006973083126808888
"(4, 6, 8, 10)",0.0006930107309108858
"(1, 5, 6, 7, 8, 9)",0.0006927818525582552
"(3, 5, 6, 8, 10)",0.0006800807546824217
"(1, 3, 5, 6, 8, 10)",0.0006785148289054632
"(2, 4, 5, 6, 8)",0.0006714857649106484
"(1, 3, 4, 5, 6, 7, 8, 9)",0.0006673677940901778
"(3, 5, 6, 7, 8)",0.0006611182354390622
"(1, 3, 4, 5, 7)",0.000652371160686016
"(1, 4, 5, 6, 7)",0.0006494899280369282
"(1, 2, 3, 4, 9)",0.0006299839355051517
"(1, 4, 5, 6, 7, 9)",0.0006117543671280146
"(2, 3, 4)",0.0005964912474172742
"(3, 5, 8, 9)",0.0005822923500090838
"(3, 4, 5, 7, 8, 10)",0.0005786586087197065
"(3, 4, 5, 6, 7, 9, 10)",0.0005717953899887924
"(1, 2, 5, 8)",0.0005635900888592005
"(1, 2, 3, 4, 5, 9)",0.0005463262088610976
"(1, 2, 4, 5, 8, 10)",0.000540197826922307
"(3, 4, 5, 8, 9, 10)",0.0005396225722506642
"(4, 6, 8, 9, 10)",0.0005279868375509978
"(1, 2, 3, 4, 10)",0.0005253328883625507
"(1, 3, 4, 10)",0.0005234785119682783
"(1, 2, 5, 7, 8)",0.0005194400437176228
"(2, 4, 5, 6, 8, 10)",0.0005183770321331774
"(4, 6, 8)",0.0005126294679960588
"(2, 3, 4, 10)",0.0005021803081035614
"(3, 5, 7, 8, 9)",0.0004995567258447408
"(1, 2, 3, 4, 5, 7, 10)",0.00046786947753089806
"(1, 3, 4, 5, 6, 7, 9)",0.00046018250286579133
"(1, 3, 5, 6, 7, 8)",0.00045627267099916934
"(1, 2, 3, 4, 5, 6, 7, 8, 10)",0.00044301280301048044
"(1, 2, 7, 9)",0.0004425297025659399
"(1, 3, 7, 8, 9)",0.0004422031808644533
"(3, 4, 5, 6, 8)",0.00044145085848867893
"(2, 3, 4, 5, 8, 9, 10)",0.0004412053735079885
"(1, 2, 3, 7, 8)",0.00043346384773227493
"(1, 2, 4, 6, 8, 9)",0.0004334304132519999
"(1, 3, 5, 6, 7, 10)",0.00042541353032460435
"(1, 3, 5, 6, 8, 9, 10)",0.0004052507341839373
"(1, 4, 7, 10)",0.0004038778133690357
"(1, 4, 5, 6, 8)",0.0003892398701282218
"(1, 2, 5, 6, 7, 8, 9)",0.0003626781050133093
"(2, 4, 6, 8, 9)",0.000359267950989306
"(1, 2, 3, 7)",0.0003573291027691994
"(1, 5, 6, 8, 9)",0.0003513767383992672
"(2, 3, 4, 6, 7, 10)",0.00034727083985224217
"(1, 2, 3, 6)",0.00032846657559275626
"(1, 2, 4, 9, 10)",0.0003278338117553258
"(1, 4, 8, 9)",0.00032024204265326264
"(1, 2, 4, 5, 7, 8, 9, 10)",0.0003155456390252811
"(1, 3, 5, 6, 8, 9)",0.00031176493503153323
"(1, 3, 4, 6, 7, 10)",0.00030928924680218175
"(1, 2, 3, 5, 9, 10)",0.0003083032788751531
"(1, 2, 3, 9)",0.00030265236855484543
"(1, 2, 6, 10)",0.00029601701535284517
"(2, 3, 4, 8, 10)",0.0002921577077358961
"(3, 4, 5, 6, 7, 9)",0.0002882413566112518
"(1, 3, 4, 7, 8, 10)",0.00028781315777527173
"(2, 3, 4, 5, 6, 8)",0.000286480621436295
"(1, 2, 4, 8, 9)",0.00028629046864807605
"(1, 4, 5, 7, 8, 10)",0.00028008578810840846
"(1, 2, 3, 4, 7)",0.0002769397937868234
"(1, 2, 3, 5, 7, 8, 9, 10)",0.0002744325784562601
"(2, 3, 5, 7, 8, 9, 10)",0.0002725168305940057
"(1, 2, 4, 5, 6, 7, 8, 9, 10)",0.0002677344175403858
"(1, 3, 4, 5, 6, 8)",0.0002670907415522793
"(1, 2, 4, 6, 10)",0.0002668158849745704
"(3, 4, 6, 9, 10)",0.0002664911095052958
"(1, 3, 4, 5, 7, 9)",0.00025488645769655704
"(2, 3, 6, 10)",0.0002546278992706885
"(1, 2, 3, 7, 8, 10)",0.0002510586811756636
"(2, 3, 4, 5, 8, 10)",0.000244208681400662
"(1, 2, 3, 4, 6, 8, 10)",0.00023135665455972605
"(1, 2, 3, 4, 7, 8, 10)",0.00022789861832339816
"(2, 3, 4, 6, 10)",0.0002273089100143011
"(1, 4, 6, 7, 9, 10)",0.00021967010106891394
"(3, 5, 6, 7, 8, 9)",0.00021750598680227994
"(3, 4, 6, 7, 9, 10)",0.00020950040780318784
"(2, 3, 4, 6, 7, 9, 10)",0.0002066399902124104
"(3, 4, 5, 7, 8, 9)",0.00020614203531295062
"(1, 2, 3, 4, 8)",0.00020234212279620717
"(1, 2, 4, 6, 8, 10)",0.00020111092030674626
"(2, 3, 4, 6, 9, 10)",0.00020077861845526745
"(2, 3, 4, 5, 6, 7, 8)",0.00019969528203099218
"(1, 3, 4, 6, 7, 9, 10)",0.0001917134271960524
"(1, 2, 5, 10)",0.00018516101409322234
"(1, 2, 3, 4, 9, 10)",0.0001792925875633955
"(2, 3, 4, 5, 7, 8, 9)",0.00017418772913763475
"(2, 4, 6, 8, 9, 10)",0.00017023663967847825
"(1, 2, 3, 5, 9)",0.0001657951157540083
"(3, 4, 6, 7, 8, 10)",0.00016287114704027772
"(1, 2, 4, 7, 10)",0.0001623798394575715
"(1, 3, 4, 9, 10)",0.0001619374379515648
"(1, 2, 5, 6, 7, 8)",0.00015792740741744639
"(1, 2, 8, 9)",0.00015764543786644936
"(1, 2, 3, 4, 5, 7, 9)",0.00015718275929277792
"(1, 2, 3, 7, 9)",0.00015464683528989553
"(2, 3, 5, 6)",0.0001546151819638908
"(1, 3, 4, 6, 8, 10)",0.00015446218894954664
"(3, 7, 8, 9, 10)",0.00015423473669216037
"(1, 2, 3, 5, 8, 9, 10)",0.00015254671452566982
"(1, 2, 8, 9, 10)",0.0001522127422504127
"(1, 2, 3, 5, 6, 7, 10)",0.0001515697571462595
"(1, 2, 3, 5, 6, 7, 8, 9, 10)",0.0001504647748941564
"(2, 3, 4, 6, 8)",0.00014638411812484264
"(1, 2, 6, 8, 9)",0.0001461413339744852
"(1, 3, 4, 8, 9, 10)",0.00014467788860201837
"(1, 2, 3, 4, 6, 7, 9, 10)",0.0001435603727197915
"(1, 4, 5, 7, 8, 9)",0.00014267627849152623
"(1, 2, 3, 4, 6, 7, 8, 9, 10)",0.00014199082450654766
"(1, 2, 4, 6, 7, 8, 10)",0.00014151398791103318
"(2, 3, 4, 5, 6, 9, 10)",0.00013594310730695723
"(1, 2, 3, 7, 8, 9)",0.00013458210742101073
"(1, 2, 3, 8, 9)",0.0001300220959841107
"(1, 2, 3, 5, 8)",0.00012720823287963866
"(1, 2, 3, 5, 6, 7, 8, 9)",0.00012633523438512664
"(2, 3, 4, 5, 6, 8, 9, 10)",0.0001230970614118688
"(3, 4, 5, 6, 8, 10)",0.0001226039370521903
"(1, 4, 5, 6, 7, 8, 10)",0.00012220394564792513
"(3, 5, 6, 8, 9, 10)",0.0001209088717598412
"(2, 3, 4, 5, 6, 8, 10)",0.00011973058135481552
"(1, 2, 3, 4, 5, 6, 7, 9, 10)",0.00011903271997023657
"(1, 2, 3, 8, 9, 10)",0.0001183359301649034
"(1, 4, 5, 7, 8, 9, 10)",0.0001175755402111486
"(1, 2, 3, 4, 5, 6, 7, 9)",0.00011628729728899393
"(1, 2, 3, 4, 6, 7, 8)",0.0001115385953226715
"(1, 2, 3, 6, 9)",0.00011077750691015353
"(1, 2, 3, 5, 6, 8, 9, 10)",0.00010957409722902453
"(1, 3, 5, 6, 7, 8, 10)",0.00010590549791592477
"(1, 5, 6, 7, 8, 10)",0.00010252069915342443
"(1, 2, 3, 6, 7)",0.00010110875591635704
"(1, 2, 3, 4, 6, 7, 8, 10)",9.830298786296495e-05
"(1, 2, 3, 4, 5)",9.498410508967936e-05
"(1, 3, 4, 5, 6, 7, 8, 9, 10)",9.043825761888769e-05
"(1, 2, 3, 7, 10)",8.775570895522833e-05
"(1, 2, 3, 6, 8, 9)",8.383737199437746e-05
"(1, 2, 3, 4, 5, 6, 8, 9, 10)",8.222698373434192e-05
"(2, 3, 5, 6, 7, 8, 9)",7.692505023451746e-05
"(1, 2, 3, 4, 6, 9, 10)",7.673618383705617e-05
"(3, 5, 7, 8, 9, 10)",7.609018357470631e-05
"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",7.539851024889813e-05
"(1, 2, 3, 4, 5, 6, 10)",7.331423694418053e-05
"(1, 2, 3, 5, 6, 7, 8)",6.805795128696819e-05
"(1, 3, 4, 7, 8, 9, 10)",6.675407639937382e-05
"(1, 2, 3, 4, 5, 8)",6.642178632318974e-05
"(2, 3, 5, 6, 8, 9, 10)",6.596589228138327e-05
"(1, 2, 3, 4, 5, 8, 9)",5.6705769384279844e-05
"(1, 2, 3, 4, 5, 7)",5.281081539981949e-05
"(1, 3, 4, 5, 7, 8, 9, 10)",4.7588674695613275e-05
"(1, 2, 4, 5, 6, 8, 9)",4.29790825364762e-05
"(1, 3, 4, 5, 7, 8, 10)",4.08810970839113e-05
"(3, 4, 5, 6, 7, 8, 10)",3.828387536952739e-05
"(2, 3, 4, 5, 6, 7, 8, 9)",3.563314212534209e-05
"(1, 2, 3, 4, 5, 7, 8, 9)",3.506155109160966e-05
"(1, 2, 3, 4, 5, 6, 7, 10)",2.9506263948635235e-05
"(1, 2, 3, 4, 5, 6, 8, 9)",2.8102600482649183e-05
"(1, 3, 4, 5, 6, 7, 8, 10)",2.535765916113148e-05
"(1, 3, 4, 5, 8, 9)",2.4407359887845814e-05
"(1, 2, 4, 7, 8, 9)",1.6046888777054847e-05
"(1, 2, 3, 4, 7, 8, 9, 10)",1.438026951134424e-05
"(1, 2, 3, 4, 5, 6, 8, 10)",7.289795556015686e-06
